"","V1"
"炸也",1
"炸彈",1
"炸快",1
"炸的",1
"為下",1
"為中",1
"為主",1
"為付",1
"為來",1
"為例",1
"為偉",1
"為先",1
"為全",1
"為最",1
"為剛",1
"為半",1
"為可",1
"為台",1
"為唯",1
"為喔",1
"為因",1
"為在",1
"為基",1
"為增",1
"為壓",1
"為女",1
"為如",1
"為婆",1
"為婚",1
"為害",1
"為導",1
"為就",1
"為年",1
"為很",1
"為感",1
"為應",1
"為所",1
"為把",1
"為按",1
"為排",1
"為教",1
"為旁",1
"為朋",1
"為正",1
"為武",1
"為每",1
"為流",1
"為消",1
"為物",1
"為現",1
"為甚",1
"為疫",1
"為相",1
"為看",1
"為真",1
"為社",1
"為第",1
"為管",1
"為缺",1
"為能",1
"為臺",1
"為要",1
"為認",1
"為買",1
"為金",1
"為錢",1
"為開",1
"為隱",1
"為雖",1
"烈的",1
"烈討",1
"烏龜",1
"無休",1
"無僅",1
"無價",1
"無壓",1
"無套",1
"無孕",1
"無家",1
"無心",1
"無情",1
"無想",1
"無感",1
"無慮",1
"無房",1
"無拘",1
"無數",1
"無期",1
"無條",1
"無母",1
"無毫",1
"無淚",1
"無照",1
"無父",1
"無牽",1
"無現",1
"無用",1
"無痛",1
"無知",1
"無私",1
"無緣",1
"無缺",1
"無解",1
"無言",1
"無論",1
"無趣",1
"無遺",1
"無邪",1
"無非",1
"焦慮",1
"然3",1
"然人",1
"然以",1
"然作",1
"然偉",1
"然內",1
"然冒",1
"然前",1
"然勞",1
"然反",1
"然口",1
"然可",1
"然呀",1
"然喜",1
"然她",1
"然存",1
"然實",1
"然對",1
"然小",1
"然引",1
"然很",1
"然怎",1
"然想",1
"然晚",1
"然每",1
"然毫",1
"然然",1
"然照",1
"然爸",1
"然物",1
"然界",1
"然當",1
"然真",1
"然聽",1
"然自",1
"然至",1
"然被",1
"然裝",1
"然討",1
"然變",1
"然賺",1
"然電",1
"然順",1
"煞哭",1
"照一",1
"照了",1
"照你",1
"照儀",1
"照分",1
"照料",1
"照有",1
"照樣",1
"照現",1
"照自",1
"照著",1
"照鏡",1
"照駕",1
"照體",1
"煩一",1
"煩也",1
"煩但",1
"煩個",1
"煩心",1
"煩成",1
"煩搞",1
"煩會",1
"煩沒",1
"煩犧",1
"煩當",1
"煩的",1
"煩結",1
"煩著",1
"熊O",1
"熊就",1
"熊的",1
"熟不",1
"熟人",1
"熟對",1
"熱度",1
"熱心",1
"熱愛",1
"熱烈",1
"熱登",1
"熱的",1
"熱門",1
"燒兩",1
"燒好",1
"燒還",1
"燒錢",1
"營大",1
"營阿",1
"燥沒",1
"爆不",1
"爆出",1
"爆在",1
"爆彈",1
"爛回",1
"爛攤",1
"爛沒",1
"爛父",1
"爛說",1
"爬不",1
"爬山",1
"爬跌",1
"爭上",1
"爭中",1
"爭吵",1
"爭家",1
"父愛",1
"父無",1
"父異",1
"爸一",1
"爸不",1
"爸你",1
"爸叔",1
"爸是",1
"爸殘",1
"爸每",1
"爸現",1
"爸結",1
"爸聽",1
"爸要",1
"爸輩",1
"爸這",1
"爸都",1
"爺中",1
"爺在",1
"爺玩",1
"爺病",1
"爺這",1
"爺過",1
"爽乾",1
"爽了",1
"爽剩",1
"爽完",1
"爽我",1
"爽有",1
"爽男",1
"爽翻",1
"爽這",1
"爾出",1
"爾捐",1
"爾文",1
"爾跟",1
"爾遇",1
"片也",1
"片他",1
"版了",1
"版傷",1
"版好",1
"版怪",1
"版時",1
"版朋",1
"版那",1
"牌什",1
"牌可",1
"牌在",1
"牌當",1
"牌的",1
"牌衣",1
"牙深",1
"牛來",1
"牛和",1
"牛奶",1
"牛毛",1
"牢固",1
"牢騷",1
"物人",1
"物件",1
"物剛",1
"物吧",1
"物園",1
"物如",1
"物慢",1
"物成",1
"物我",1
"物普",1
"物會",1
"物沒",1
"物真",1
"物花",1
"物論",1
"物這",1
"物運",1
"物配",1
"牲但",1
"牲吧",1
"牲怎",1
"牲每",1
"牲生",1
"牲的",1
"牲這",1
"特休",1
"特地",1
"特定",1
"特錯",1
"牽掛",1
"牽的",1
"犬隻",1
"犯就",1
"狀而",1
"狂下",1
"狂亦",1
"狂以",1
"狂吞",1
"狂哭",1
"狂奔",1
"狂落",1
"狂跟",1
"狗一",1
"狗不",1
"狗只",1
"狗啊",1
"狗大",1
"狗屁",1
"狗幹",1
"狗搜",1
"狗狗",1
"狗的",1
"狗虐",1
"狗血",1
"狗長",1
"狗陪",1
"狗鳥",1
"猜大",1
"獄單",1
"獄幾",1
"獄的",1
"獨處",1
"獨金",1
"獻一",1
"獻最",1
"獻台",1
"獻啥",1
"獻我",1
"獻那",1
"率5",1
"率也",1
"率你",1
"率加",1
"率台",1
"率單",1
"率排",1
"率會",1
"率生",1
"率變",1
"率非",1
"王是",1
"王菲",1
"玩了",1
"玩但",1
"玩個",1
"玩到",1
"玩吃",1
"玩和",1
"玩大",1
"玩好",1
"玩如",1
"玩姊",1
"玩家",1
"玩想",1
"玩是",1
"玩更",1
"玩會",1
"玩沙",1
"玩然",1
"玩的",1
"玩老",1
"玩而",1
"玩誰",1
"玩電",1
"玲姐",1
"珍珠",1
"珠奶",1
"班1",1
"班一",1
"班上",1
"班主",1
"班也",1
"班以",1
"班最",1
"班只",1
"班回",1
"班大",1
"班如",1
"班對",1
"班我",1
"班或",1
"班時",1
"班晚",1
"班無",1
"班照",1
"班理",1
"班第",1
"班等",1
"班累",1
"班而",1
"班表",1
"班覺",1
"班連",1
"班還",1
"班那",1
"現不",1
"現了",1
"現人",1
"現任",1
"現但",1
"現問",1
"現回",1
"現小",1
"現是",1
"現月",1
"現有",1
"現環",1
"現職",1
"現象",1
"球了",1
"球多",1
"球嫁",1
"球污",1
"球的",1
"球負",1
"球都",1
"理上",1
"理不",1
"理事",1
"理人",1
"理最",1
"理呢",1
"理心",1
"理智",1
"理朋",1
"理為",1
"理狀",1
"理生",1
"理荷",1
"理諮",1
"理那",1
"理陰",1
"琪也",1
"瑋琪",1
"瑜出",1
"瑞士",1
"瑪斯",1
"璃杯",1
"璃碎",1
"瓶出",1
"甘情",1
"生，",1
"生2",1
"生4",1
"生S",1
"生並",1
"生之",1
"生交",1
"生以",1
"生充",1
"生兩",1
"生六",1
"生再",1
"生則",1
"生勝",1
"生半",1
"生卻",1
"生又",1
"生另",1
"生各",1
"生同",1
"生吧",1
"生吵",1
"生告",1
"生和",1
"生單",1
"生四",1
"生坦",1
"生墮",1
"生她",1
"生嬰",1
"生學",1
"生安",1
"生將",1
"生尤",1
"生已",1
"生建",1
"生弱",1
"生後",1
"生心",1
"生必",1
"生惹",1
"生愛",1
"生感",1
"生所",1
"生抓",1
"生抗",1
"生拼",1
"生擺",1
"生時",1
"生本",1
"生果",1
"生模",1
"生樣",1
"生正",1
"生步",1
"生比",1
"生派",1
"生減",1
"生無",1
"生然",1
"生爽",1
"生率",1
"生理",1
"生畢",1
"生畸",1
"生第",1
"生算",1
"生紙",1
"生維",1
"生總",1
"生聊",1
"生至",1
"生苦",1
"生觀",1
"生計",1
"生負",1
"生超",1
"生越",1
"生跟",1
"生退",1
"生連",1
"生遺",1
"生那",1
"生陪",1
"生難",1
"生非",1
"生風",1
"生高",1
"生麻",1
"生點",1
"產一",1
"產也",1
"產但",1
"產住",1
"產你",1
"產前",1
"產學",1
"產我",1
"產或",1
"產房",1
"產時",1
"產有",1
"產決",1
"產環",1
"產甚",1
"產看",1
"產科",1
"產過",1
"產都",1
"產養",1
"產鬆",1
"用0",1
"用2",1
"用5",1
"用保",1
"用做",1
"用先",1
"用兩",1
"用其",1
"用到",1
"用前",1
"用力",1
"用功",1
"用去",1
"用吧",1
"用啊",1
"用問",1
"用嗎",1
"用因",1
"用大",1
"用奢",1
"用她",1
"用好",1
"用如",1
"用家",1
"用小",1
"用常",1
"用怕",1
"用急",1
"用想",1
"用懷",1
"用擋",1
"用擔",1
"用是",1
"用有",1
"用特",1
"用男",1
"用留",1
"用評",1
"用負",1
"用買",1
"用走",1
"用跟",1
"田一",1
"田弄",1
"田百",1
"田覺",1
"由1",1
"由一",1
"由他",1
"由似",1
"由你",1
"由其",1
"由分",1
"由前",1
"由和",1
"由唯",1
"由奢",1
"由安",1
"由居",1
"由我",1
"由所",1
"由拿",1
"由於",1
"由比",1
"由現",1
"由的",1
"由與",1
"由要",1
"由說",1
"由那",1
"甲上",1
"甲下",1
"甲甲",1
"申請",1
"男一",1
"男以",1
"男則",1
"男壓",1
"男寶",1
"男性",1
"男怨",1
"男愛",1
"男普",1
"男而",1
"界九",1
"界了",1
"界但",1
"界倒",1
"界最",1
"界妳",1
"界很",1
"界快",1
"界我",1
"界排",1
"界有",1
"界沒",1
"界無",1
"界男",1
"界真",1
"界社",1
"界第",1
"界給",1
"界跟",1
"留一",1
"留了",1
"畜不",1
"畜時",1
"畜生",1
"畜糟",1
"略懷",1
"略晚",1
"異5",1
"異國",1
"異有",1
"異母",1
"畫布",1
"畫幾",1
"畫我",1
"畫是",1
"畫更",1
"畫的",1
"畫盤",1
"畫舊",1
"畫要",1
"畫還",1
"畫都",1
"當不",1
"當中",1
"當代",1
"當充",1
"當全",1
"當公",1
"當其",1
"當剛",1
"當另",1
"當和",1
"當奴",1
"當奶",1
"當媽",1
"當就",1
"當工",1
"當年",1
"當思",1
"當成",1
"當我",1
"當林",1
"當爸",1
"當狗",1
"當理",1
"當睡",1
"當程",1
"當結",1
"當苦",1
"當談",1
"當魯",1
"畸形",1
"疊的",1
"疑其",1
"疑對",1
"疑慮",1
"疑真",1
"疑還",1
"疫功",1
"疫情",1
"疲倦",1
"疼她",1
"疼小",1
"疼惜",1
"疼愛",1
"疼痛",1
"疼的",1
"病不",1
"病之",1
"病倒",1
"病假",1
"病其",1
"病加",1
"病可",1
"病和",1
"病床",1
"病情",1
"病浪",1
"病這",1
"病逝",1
"病領",1
"症後",1
"症患",1
"症沒",1
"症現",1
"症病",1
"痘會",1
"痛不",1
"痛也",1
"痛到",1
"痛如",1
"痛宮",1
"痛就",1
"痛我",1
"痛所",1
"痛既",1
"痛更",1
"痛死",1
"痛生",1
"痛藥",1
"痴九",1
"瘋一",1
"瘋子",1
"瘋掉",1
"瘦下",1
"瘦回",1
"療找",1
"療癒",1
"癈文",1
"癌基",1
"癒還",1
"癖但",1
"癖東",1
"癱都",1
"登山",1
"登記",1
"登高",1
"發一",1
"發不",1
"發亮",1
"發作",1
"發光",1
"發套",1
"發我",1
"發抖",1
"發歐",1
"發炎",1
"發牢",1
"發甚",1
"發生",1
"發脾",1
"發表",1
"發覺",1
"發變",1
"發這",1
"發點",1
"白一",1
"白了",1
"白人",1
"白修",1
"白兔",1
"白帥",1
"白我",1
"白板",1
"白玻",1
"白給",1
"白維",1
"白翻",1
"白色",1
"白進",1
"白開",1
"百不",1
"百億",1
"百合",1
"百吧",1
"百摳",1
"百種",1
"百隻",1
"的，",1
"的1",1
"的１",1
"的8",1
"的B",1
"的m",1
"的主",1
"的之",1
"的二",1
"的交",1
"的享",1
"的付",1
"的代",1
"的任",1
"的休",1
"的伴",1
"的佔",1
"的佳",1
"的來",1
"的保",1
"的信",1
"的修",1
"的偶",1
"的傷",1
"的元",1
"的免",1
"的兒",1
"的兩",1
"的六",1
"的兼",1
"的刷",1
"的則",1
"的劇",1
"的加",1
"的努",1
"的勒",1
"的包",1
"的半",1
"的厭",1
"的參",1
"的台",1
"的否",1
"的吧",1
"的吵",1
"的命",1
"的品",1
"的哪",1
"的喵",1
"的嘴",1
"的困",1
"的團",1
"的垃",1
"的報",1
"的壽",1
"的夜",1
"的失",1
"的奇",1
"的奔",1
"的套",1
"的妥",1
"的妹",1
"的娛",1
"的嫁",1
"的嬉",1
"的嬰",1
"的孕",1
"的字",1
"的孤",1
"的學",1
"的宮",1
"的容",1
"的寄",1
"的富",1
"的實",1
"的導",1
"的尤",1
"的屁",1
"的希",1
"的師",1
"的帶",1
"的常",1
"的平",1
"的幹",1
"的幼",1
"的座",1
"的廠",1
"的廢",1
"的引",1
"的形",1
"的待",1
"的從",1
"的復",1
"的思",1
"的怪",1
"的恐",1
"的慈",1
"的慢",1
"的憂",1
"的戀",1
"的或",1
"的打",1
"的批",1
"的把",1
"的抱",1
"的挖",1
"的捐",1
"的提",1
"的插",1
"的摩",1
"的撕",1
"的擴",1
"的擺",1
"的故",1
"的數",1
"的新",1
"的早",1
"的明",1
"的智",1
"的更",1
"的書",1
"的杯",1
"的林",1
"的根",1
"的栽",1
"的條",1
"的樂",1
"的模",1
"的欸",1
"的歡",1
"的正",1
"的步",1
"的殺",1
"的每",1
"的毒",1
"的毛",1
"的水",1
"的求",1
"的汗",1
"的決",1
"的注",1
"的滾",1
"的漂",1
"的烏",1
"的版",1
"的王",1
"的玻",1
"的珍",1
"的甚",1
"的產",1
"的疼",1
"的發",1
"的百",1
"的盲",1
"的相",1
"的矛",1
"的知",1
"的石",1
"的碗",1
"的神",1
"的福",1
"的禮",1
"的萬",1
"的秘",1
"的程",1
"的空",1
"的童",1
"的笑",1
"的第",1
"的答",1
"的簡",1
"的粉",1
"的精",1
"的糖",1
"的糟",1
"的純",1
"的細",1
"的終",1
"的維",1
"的緊",1
"的繁",1
"的美",1
"的習",1
"的考",1
"的聰",1
"的聲",1
"的肩",1
"的育",1
"的胃",1
"的背",1
"的腦",1
"的舊",1
"的色",1
"的菁",1
"的菸",1
"的處",1
"的血",1
"的衛",1
"的衝",1
"的裝",1
"的褲",1
"的見",1
"的規",1
"的親",1
"的觀",1
"的角",1
"的觸",1
"的討",1
"的許",1
"的訴",1
"的該",1
"的誤",1
"的請",1
"的論",1
"的證",1
"的議",1
"的財",1
"的買",1
"的費",1
"的購",1
"的贏",1
"的走",1
"的車",1
"的軼",1
"的轉",1
"的迪",1
"的速",1
"的遇",1
"的遺",1
"的邏",1
"的醫",1
"的重",1
"的鐵",1
"的阿",1
"的降",1
"的陪",1
"的障",1
"的隨",1
"的隱",1
"的雖",1
"的雙",1
"的難",1
"的零",1
"的震",1
"的音",1
"的項",1
"的頗",1
"的領",1
"的頭",1
"的顏",1
"的願",1
"的骨",1
"的鬆",1
"的鳥",1
"的黑",1
"的點",1
"的齋",1
"皆健",1
"皇室",1
"皮工",1
"皮帶",1
"皮我",1
"皮搗",1
"皮的",1
"皮討",1
"皮變",1
"盆會",1
"益就",1
"益留",1
"益者",1
"益被",1
"盡什",1
"盡到",1
"監獄",1
"盤子",1
"盤後",1
"盤手",1
"盤杯",1
"盧可",1
"盧我",1
"盧要",1
"盪生",1
"目中",1
"目全",1
"目的",1
"目結",1
"目開",1
"盲點",1
"直像",1
"直勸",1
"直壓",1
"直很",1
"直承",1
"直明",1
"直時",1
"直滋",1
"直煩",1
"直發",1
"直盧",1
"直要",1
"直變",1
"直銷",1
"相依",1
"相包",1
"相提",1
"相聚",1
"相見",1
"相貌",1
"相較",1
"相陪",1
"盼的",1
"盾才",1
"省做",1
"省吃",1
"省起",1
"看g",1
"看三",1
"看上",1
"看不",1
"看人",1
"看似",1
"看價",1
"看別",1
"看另",1
"看只",1
"看可",1
"看囉",1
"看女",1
"看好",1
"看如",1
"看孫",1
"看完",1
"看家",1
"看對",1
"看小",1
"看得",1
"看怎",1
"看急",1
"看愛",1
"看感",1
"看或",1
"看是",1
"看朋",1
"看物",1
"看老",1
"看自",1
"看被",1
"看見",1
"看說",1
"看誰",1
"看負",1
"看身",1
"看這",1
"看醫",1
"看重",1
"看錯",1
"看顧",1
"看香",1
"真了",1
"真以",1
"真問",1
"真奉",1
"真好",1
"真害",1
"真工",1
"真得",1
"真復",1
"真教",1
"真沒",1
"真聽",1
"真評",1
"真該",1
"眠不",1
"眼以",1
"眼問",1
"眼尾",1
"眼惺",1
"眼淚",1
"眼白",1
"眼的",1
"眼請",1
"眼靠",1
"眾財",1
"眾運",1
"睡了",1
"睡個",1
"睡先",1
"睡午",1
"睡吧",1
"睡死",1
"睡眠",1
"睡眼",1
"睡著",1
"瞞病",1
"矛盾",1
"知不",1
"知之",1
"知到",1
"知卻",1
"知名",1
"知慾",1
"知生",1
"知說",1
"知識",1
"知身",1
"矩這",1
"短時",1
"短期",1
"短網",1
"石田",1
"石頭",1
"砍福",1
"破了",1
"破五",1
"破兩",1
"破壞",1
"破掉",1
"破洞",1
"破衣",1
"破門",1
"硬因",1
"硬帶",1
"硬撐",1
"硬的",1
"硬要",1
"硬逼",1
"碌也",1
"碌碌",1
"碎唸",1
"碎塑",1
"碎片",1
"碎碎",1
"碗盤",1
"碗麵",1
"碰到",1
"碰壁",1
"碰過",1
"碰除",1
"碰面",1
"確但",1
"確告",1
"確暗",1
"確立",1
"磨你",1
"磨自",1
"礎再",1
"礙我",1
"礙所",1
"示一",1
"示不",1
"示了",1
"示公",1
"示帶",1
"示生",1
"示範",1
"示結",1
"示自",1
"示鼓",1
"社就",1
"社工",1
"社福",1
"社群",1
"祖國",1
"祝福",1
"神不",1
"神他",1
"神得",1
"神或",1
"神是",1
"神更",1
"神沒",1
"神活",1
"神的",1
"神皆",1
"神經",1
"神請",1
"票的",1
"票跟",1
"視台",1
"視單",1
"視小",1
"視或",1
"視覺",1
"視訊",1
"視說",1
"視跟",1
"視野",1
"禁默",1
"禍斷",1
"福，",1
"福但",1
"福你",1
"福團",1
"福多",1
"福就",1
"福很",1
"福快",1
"福掛",1
"福畢",1
"福而",1
"福那",1
"禮堂",1
"禮應",1
"禮有",1
"禮服",1
"禮物",1
"禮要",1
"禮貌",1
"禮費",1
"禮順",1
"萬4",1
"萬三",1
"萬也",1
"萬了",1
"萬五",1
"萬以",1
"萬住",1
"萬你",1
"萬個",1
"萬像",1
"萬兩",1
"萬六",1
"萬其",1
"萬再",1
"萬分",1
"萬別",1
"萬剖",1
"萬剩",1
"萬千",1
"萬去",1
"萬和",1
"萬哪",1
"萬唯",1
"萬因",1
"萬在",1
"萬塊",1
"萬她",1
"萬安",1
"萬家",1
"萬就",1
"萬年",1
"萬幾",1
"萬從",1
"萬我",1
"萬才",1
"萬扣",1
"萬搞",1
"萬物",1
"萬生",1
"萬用",1
"萬當",1
"萬目",1
"萬移",1
"萬美",1
"萬誰",1
"萬貸",1
"萬跟",1
"萬鄉",1
"私一",1
"私也",1
"私但",1
"私嗎",1
"私就",1
"私怎",1
"私我",1
"私是",1
"私罷",1
"私這",1
"秋我",1
"秋看",1
"科了",1
"科問",1
"科技",1
"科醫",1
"科附",1
"科電",1
"秒被",1
"秒馬",1
"秘密",1
"租付",1
"租到",1
"租婆",1
"租學",1
"租打",1
"移到",1
"稅人",1
"稅來",1
"稅其",1
"稅就",1
"稅建",1
"稅是",1
"稅消",1
"稅率",1
"稅缺",1
"稅這",1
"稅金",1
"稅除",1
"程中",1
"程人",1
"程光",1
"程再",1
"程很",1
"程心",1
"程是",1
"程的",1
"程負",1
"程還",1
"程除",1
"程首",1
"稍作",1
"稚就",1
"稚心",1
"稚男",1
"種人",1
"種什",1
"種例",1
"種保",1
"種倡",1
"種健",1
"種優",1
"種前",1
"種動",1
"種原",1
"種可",1
"種問",1
"種因",1
"種困",1
"種地",1
"種垃",1
"種寂",1
"種對",1
"種小",1
"種就",1
"種崩",1
"種幼",1
"種從",1
"種情",1
"種我",1
"種所",1
"種折",1
"種探",1
"種有",1
"種東",1
"種根",1
"種比",1
"種沒",1
"種為",1
"種玩",1
"種用",1
"種社",1
"種羨",1
"種而",1
"種自",1
"種花",1
"種苦",1
"種見",1
"種話",1
"種說",1
"種迴",1
"種邏",1
"種錯",1
"種願",1
"稱且",1
"稱世",1
"稱多",1
"積但",1
"積專",1
"穩之",1
"穩健",1
"穩妥",1
"究股",1
"究顯",1
"空彈",1
"空氣",1
"空洞",1
"穿一",1
"穿上",1
"穿他",1
"穿到",1
"穿國",1
"穿好",1
"穿小",1
"穿怪",1
"穿第",1
"突的",1
"突破",1
"窮今",1
"窮最",1
"窮又",1
"窮因",1
"窮困",1
"窮是",1
"窮機",1
"窮沉",1
"窮甚",1
"窮讓",1
"立了",1
"立刻",1
"立又",1
"立在",1
"立大",1
"立定",1
"立幼",1
"立思",1
"立生",1
"立的",1
"立自",1
"立論",1
"立這",1
"立遺",1
"立長",1
"站旁",1
"站永",1
"童年",1
"端不",1
"端人",1
"端來",1
"端的",1
"端職",1
"競爭",1
"竹出",1
"竹科",1
"笑P",1
"笑之",1
"笑別",1
"笑和",1
"笑多",1
"笑女",1
"笑就",1
"笑愛",1
"笑死",1
"笑生",1
"笑著",1
"笑說",1
"笑這",1
"笑那",1
"笑鄰",1
"笨的",1
"笨笨",1
"第3",1
"筆就",1
"筆幾",1
"筆把",1
"筆有",1
"筆給",1
"等2",1
"等不",1
"等但",1
"等個",1
"等候",1
"等像",1
"等同",1
"等回",1
"等因",1
"等在",1
"等堅",1
"等外",1
"等如",1
"等待",1
"等於",1
"等是",1
"等更",1
"等有",1
"等機",1
"等經",1
"等維",1
"等補",1
"等許",1
"等送",1
"等養",1
"等高",1
"答一",1
"答他",1
"答問",1
"答我",1
"策失",1
"節今",1
"節但",1
"節來",1
"節制",1
"節情",1
"節日",1
"節用",1
"節省",1
"節美",1
"節育",1
"算O",1
"算一",1
"算下",1
"算也",1
"算到",1
"算原",1
"算去",1
"算台",1
"算各",1
"算在",1
"算多",1
"算她",1
"算婚",1
"算就",1
"算工",1
"算已",1
"算廣",1
"算我",1
"算擦",1
"算晚",1
"算正",1
"算決",1
"算穩",1
"算算",1
"算經",1
"算蜉",1
"算被",1
"算要",1
"算親",1
"算進",1
"算非",1
"管不",1
"管了",1
"管他",1
"管你",1
"管剖",1
"管可",1
"管就",1
"管我",1
"管有",1
"管機",1
"管西",1
"箱也",1
"箱外",1
"箱心",1
"範呢",1
"範圍",1
"篇到",1
"篇報",1
"篇好",1
"篇就",1
"篇提",1
"篇的",1
"篇突",1
"篇統",1
"簡直",1
"簡難",1
"簽署",1
"簿的",1
"籃球",1
"籠統",1
"籤啊",1
"粉尿",1
"粗估",1
"粗糙",1
"粹希",1
"粹想",1
"精子",1
"糕啦",1
"糕的",1
"糖尿",1
"糖我",1
"糖果",1
"糙難",1
"糟一",1
"系一",1
"紀之",1
"紀也",1
"紀了",1
"紀只",1
"紀大",1
"紀太",1
"紀會",1
"紀比",1
"紀爸",1
"紀生",1
"紀的",1
"紀窮",1
"紀算",1
"紀自",1
"紀還",1
"約5",1
"約多",1
"約感",1
"約我",1
"約是",1
"約晚",1
"約要",1
"紅利",1
"紅包",1
"紅夫",1
"紅著",1
"紋3",1
"紋4",1
"紋是",1
"納稅",1
"納這",1
"純享",1
"純因",1
"純就",1
"純工",1
"純愛",1
"純的",1
"紗在",1
"紙上",1
"紙是",1
"紙箱",1
"級)",1
"級今",1
"級到",1
"級刺",1
"級可",1
"級套",1
"級家",1
"級強",1
"級想",1
"級成",1
"級或",1
"級所",1
"級按",1
"級挫",1
"級方",1
"級是",1
"級生",1
"級美",1
"級與",1
"級裡",1
"級那",1
"級都",1
"級顏",1
"紛留",1
"紛紛",1
"素不",1
"素但",1
"素堆",1
"素外",1
"素應",1
"素是",1
"素玻",1
"素的",1
"素相",1
"素買",1
"素那",1
"索馬",1
"累一",1
"累下",1
"累了",1
"累別",1
"累又",1
"累整",1
"累是",1
"累朋",1
"累死",1
"累炸",1
"累煩",1
"累發",1
"累積",1
"累需",1
"細作",1
"細思",1
"細想",1
"細沒",1
"細胞",1
"紹他",1
"紹對",1
"紹相",1
"紹連",1
"終於",1
"終身",1
"組吧",1
"組家",1
"結不",1
"結尾",1
"結帳",1
"結或",1
"結晶",1
"結會",1
"絕大",1
"絕子",1
"絕孫",1
"絕無",1
"絕的",1
"絕階",1
"絡不",1
"絡人",1
"絡嗎",1
"絡生",1
"絡的",1
"給一",1
"給了",1
"給予",1
"給但",1
"給低",1
"給先",1
"給別",1
"給嚇",1
"給外",1
"給妳",1
"給孝",1
"給年",1
"給弱",1
"給後",1
"給推",1
"給更",1
"給有",1
"給無",1
"給版",1
"給社",1
"給窮",1
"給老",1
"給胃",1
"給脫",1
"給親",1
"給長",1
"統不",1
"統但",1
"統產",1
"統的",1
"統老",1
"統非",1
"綁一",1
"綁在",1
"綁定",1
"綁將",1
"綁帶",1
"經3",1
"經也",1
"經以",1
"經佳",1
"經先",1
"經占",1
"經合",1
"經問",1
"經在",1
"經大",1
"經尾",1
"經工",1
"經差",1
"經常",1
"經很",1
"經快",1
"經悲",1
"經愛",1
"經我",1
"經打",1
"經文",1
"經滿",1
"經的",1
"經穿",1
"經經",1
"經考",1
"經聽",1
"經被",1
"經認",1
"經說",1
"經讓",1
"經買",1
"經贏",1
"經跟",1
"經跨",1
"經退",1
"經飯",1
"綜合",1
"維繫",1
"網p",1
"網址",1
"網屁",1
"網拍",1
"網看",1
"網站",1
"網紅",1
"網美",1
"網路",1
"緊不",1
"緊張",1
"緊急",1
"緊緊",1
"緊緻",1
"緊追",1
"緊顧",1
"緒人",1
"緒勒",1
"緒崩",1
"緒或",1
"緣得",1
"編輯",1
"緩慢",1
"緩醫",1
"練他",1
"練習",1
"緻度",1
"縛以",1
"縣市",1
"縫隙",1
"縮了",1
"縮什",1
"縮自",1
"縮音",1
"總和",1
"總存",1
"總就",1
"總感",1
"總睡",1
"總而",1
"總裁",1
"績從",1
"績決",1
"績要",1
"繁衍",1
"繁高",1
"繪圖",1
"繫上",1
"繫等",1
"繫那",1
"繳一",1
"繳憑",1
"繳的",1
"續一",1
"續交",1
"續是",1
"續有",1
"續的",1
"續算",1
"續經",1
"續續",1
"續自",1
"續話",1
"續體",1
"缺但",1
"缺女",1
"缺錢",1
"罩她",1
"罪有",1
"置信",1
"置心",1
"置產",1
"置評",1
"署器",1
"罵他",1
"罵小",1
"罵我",1
"罵沒",1
"罵的",1
"罵都",1
"罷了",1
"罷就",1
"羅勻",1
"美主",1
"美味",1
"美嗎",1
"美女",1
"美容",1
"美就",1
"美年",1
"美我",1
"美拯",1
"美景",1
"美白",1
"美美",1
"美資",1
"美金",1
"美非",1
"美魔",1
"群之",1
"義你",1
"義公",1
"義勇",1
"義嗎",1
"義好",1
"義是",1
"義者",1
"義而",1
"義過",1
"習上",1
"習但",1
"習力",1
"習只",1
"習如",1
"習所",1
"習真",1
"習費",1
"習跟",1
"習軟",1
"習體",1
"翼地",1
"翼翼",1
"翻了",1
"翻到",1
"翻攝",1
"翻臉",1
"翻開",1
"翻飲",1
"耀眼",1
"老1",1
"老２",1
"老之",1
"老二",1
"老人",1
"老你",1
"老到",1
"老去",1
"老及",1
"老可",1
"老吧",1
"老呢",1
"老味",1
"老因",1
"老大",1
"老娘",1
"老家",1
"老小",1
"老差",1
"老怎",1
"老態",1
"老族",1
"老時",1
"老本",1
"老樣",1
"老欸",1
"老歌",1
"老殘",1
"老爸",1
"老生",1
"老男",1
"老至",1
"老處",1
"老衣",1
"老親",1
"老誰",1
"老身",1
"老退",1
"老通",1
"老阿",1
"考一",1
"考人",1
"考分",1
"考大",1
"考太",1
"考怎",1
"考想",1
"考我",1
"考時",1
"考的",1
"考看",1
"考答",1
"考過",1
"者上",1
"者世",1
"者啥",1
"者忍",1
"者無",1
"者等",1
"者聯",1
"者裡",1
"者覺",1
"者說",1
"者講",1
"者跟",1
"者身",1
"而一",1
"而下",1
"而來",1
"而去",1
"而只",1
"而單",1
"而堅",1
"而失",1
"而委",1
"而孩",1
"而很",1
"而後",1
"而忽",1
"而慌",1
"而擔",1
"而有",1
"而沒",1
"而活",1
"而然",1
"而發",1
"而真",1
"而神",1
"而買",1
"而跟",1
"而還",1
"而重",1
"耐一",1
"耐度",1
"耐限",1
"耕田",1
"耗問",1
"耗時",1
"耳不",1
"耳邊",1
"耶妳",1
"耶政",1
"聊不",1
"聊了",1
"聊但",1
"聊劈",1
"聊吧",1
"聊富",1
"聊所",1
"聊為",1
